107 1 CreationTimestamp 1625798858
103 01.-1 JOB_Site "$$(GLIDEIN_Site:Unknown)"
103 01.-1 NumRestarts 0
103 01.-1 NumSystemHolds 0
103 01.-1 JOB_GLIDEIN_Site "$$(GLIDEIN_Site:Unknown)"
103 01.-1 RemoteSysCpu 0.0
103 01.-1 ExecutableSize_RAW 2
103 01.-1 LastSuspensionTime 0
103 01.-1 JOB_GLIDEIN_SEs "$$(GLIDEIN_SEs:Unknown)"
103 01.-1 TotalSuspensions 0
103 01.-1 CommittedSlotTime 0
103 01.-1 WantRemoteSyscalls false
103 01.-1 PostJobPrio2  -quantize(QDate,{ 3600 })
103 01.-1 JOB_GLIDEIN_Entry_Name "$$(GLIDEIN_Entry_Name:Unknown)"
103 01.-1 CondorPlatform "$CondorPlatform: x86_64_CentOS7 $"
103 01.-1 TransferInputSizeMB 0
103 01.-1 PeriodicHold false
103 01.-1 RootDir "/"
103 01.-1 JobPrio 9000000
103 01.-1 CurrentHosts 0
103 01.-1 Arguments ""
103 01.-1 JOB_GLIDEIN_ProcId "$$(GLIDEIN_ProcId:Unknown)"
103 01.-1 Environment ""
103 01.-1 LeaveJobInQueue true
101 1.0 Job Machine
103 1.0 GlobalJobId "fermicloud510.fnal.gov#1.0#1625798028"
103 1.0 ProcId 0
103 1.0 JobStatus 1
103 1.0 TargetType "Machine"
103 1.0 MyType "Job"
101 1.1 Job Machine
103 1.1 GlobalJobId "fermicloud510.fnal.gov#1.1#1625798028"
103 1.1 ProcId 1
103 1.1 JobStatus 1
103 1.1 Err "err/err.1.1"
103 1.1 UserLog "/home/cmsdataops/macosta/condor_log/log.1.1"
103 1.1 Out "out/out.1.1"
103 1.1 TargetType "Machine"
103 1.1 MyType "Job"
101 1.2 Job Machine
103 1.2 GlobalJobId "fermicloud510.fnal.gov#1.2#1625798028"
103 1.2 ProcId 2
103 1.2 JobStatus 1
103 1.2 Err "err/err.1.2"
103 1.2 UserLog "/home/cmsdataops/macosta/condor_log/log.1.2"
103 1.2 Out "out/out.1.2"
103 1.2 TargetType "Machine"
103 1.2 MyType "Job"
101 1.3 Job Machine
103 1.3 GlobalJobId "fermicloud510.fnal.gov#1.3#1625798028"
103 1.3 ProcId 3
103 1.3 JobStatus 1
103 1.3 Err "err/err.1.3"
103 1.3 UserLog "/home/cmsdataops/macosta/condor_log/log.1.3"
103 1.3 Out "out/out.1.3"
103 1.3 TargetType "Machine"
103 1.3 MyType "Job"
101 1.4 Job Machine
103 1.4 GlobalJobId "fermicloud510.fnal.gov#1.4#1625798028"
103 1.4 ProcId 4
103 1.4 JobStatus 1
103 1.4 Err "err/err.1.4"
103 1.4 UserLog "/home/cmsdataops/macosta/condor_log/log.1.4"
103 1.4 Out "out/out.1.4"
103 1.4 TargetType "Machine"
103 1.4 MyType "Job"
101 1.5 Job Machine
103 1.5 GlobalJobId "fermicloud510.fnal.gov#1.5#1625798028"
103 1.5 ProcId 5
103 1.5 JobStatus 1
103 1.5 Err "err/err.1.5"
103 1.5 UserLog "/home/cmsdataops/macosta/condor_log/log.1.5"
103 1.5 Out "out/out.1.5"
103 1.5 TargetType "Machine"
103 1.5 MyType "Job"
101 1.6 Job Machine
103 1.6 GlobalJobId "fermicloud510.fnal.gov#1.6#1625798028"
103 1.6 ProcId 6
103 1.6 JobStatus 1
103 1.6 Err "err/err.1.6"
103 1.6 UserLog "/home/cmsdataops/macosta/condor_log/log.1.6"
103 1.6 Out "out/out.1.6"
103 1.6 TargetType "Machine"
103 1.6 MyType "Job"
101 1.7 Job Machine
103 1.7 GlobalJobId "fermicloud510.fnal.gov#1.7#1625798028"
103 1.7 ProcId 7
103 1.7 JobStatus 1
103 1.7 Err "err/err.1.7"
103 1.7 UserLog "/home/cmsdataops/macosta/condor_log/log.1.7"
103 1.7 Out "out/out.1.7"
103 1.7 TargetType "Machine"
103 1.7 MyType "Job"
101 1.8 Job Machine
103 1.8 GlobalJobId "fermicloud510.fnal.gov#1.8#1625798028"
103 1.8 ProcId 8
103 1.8 JobStatus 1
103 1.8 Err "err/err.1.8"
103 1.8 UserLog "/home/cmsdataops/macosta/condor_log/log.1.8"
103 1.8 Out "out/out.1.8"
103 1.8 TargetType "Machine"
103 1.8 MyType "Job"
101 1.9 Job Machine
103 1.9 GlobalJobId "fermicloud510.fnal.gov#1.9#1625798028"
103 1.9 ProcId 9
103 1.9 JobStatus 1
103 1.9 Err "err/err.1.9"
103 1.9 UserLog "/home/cmsdataops/macosta/condor_log/log.1.9"
103 1.9 Out "out/out.1.9"
103 1.9 TargetType "Machine"
103 1.9 MyType "Job"
101 1.10 Job Machine
103 1.10 GlobalJobId "fermicloud510.fnal.gov#1.10#1625798028"
103 1.10 ProcId 10
103 1.10 JobStatus 1
103 1.10 Err "err/err.1.10"
103 1.10 UserLog "/home/cmsdataops/macosta/condor_log/log.1.10"
103 1.10 Out "out/out.1.10"
103 1.10 TargetType "Machine"
103 1.10 MyType "Job"
101 1.11 Job Machine
103 1.11 GlobalJobId "fermicloud510.fnal.gov#1.11#1625798028"
103 1.11 ProcId 11
103 1.11 JobStatus 1
103 1.11 Err "err/err.1.11"
103 1.11 UserLog "/home/cmsdataops/macosta/condor_log/log.1.11"
103 1.11 Out "out/out.1.11"
103 1.11 TargetType "Machine"
103 1.11 MyType "Job"
101 1.12 Job Machine
103 1.12 GlobalJobId "fermicloud510.fnal.gov#1.12#1625798028"
103 1.12 ProcId 12
103 1.12 JobStatus 1
103 1.12 Err "err/err.1.12"
103 1.12 UserLog "/home/cmsdataops/macosta/condor_log/log.1.12"
103 1.12 Out "out/out.1.12"
103 1.12 TargetType "Machine"
103 1.12 MyType "Job"
101 1.13 Job Machine
103 1.13 GlobalJobId "fermicloud510.fnal.gov#1.13#1625798028"
103 1.13 ProcId 13
103 1.13 JobStatus 1
103 1.13 Err "err/err.1.13"
103 1.13 UserLog "/home/cmsdataops/macosta/condor_log/log.1.13"
103 1.13 Out "out/out.1.13"
103 1.13 TargetType "Machine"
103 1.13 MyType "Job"
101 1.14 Job Machine
103 1.14 GlobalJobId "fermicloud510.fnal.gov#1.14#1625798028"
103 1.14 ProcId 14
103 1.14 JobStatus 1
103 1.14 Err "err/err.1.14"
103 1.14 UserLog "/home/cmsdataops/macosta/condor_log/log.1.14"
103 1.14 Out "out/out.1.14"
103 1.14 TargetType "Machine"
103 1.14 MyType "Job"
101 1.15 Job Machine
103 1.15 GlobalJobId "fermicloud510.fnal.gov#1.15#1625798028"
103 1.15 ProcId 15
103 1.15 JobStatus 1
103 1.15 Err "err/err.1.15"
103 1.15 UserLog "/home/cmsdataops/macosta/condor_log/log.1.15"
103 1.15 Out "out/out.1.15"
103 1.15 TargetType "Machine"
103 1.15 MyType "Job"
101 1.16 Job Machine
103 1.16 GlobalJobId "fermicloud510.fnal.gov#1.16#1625798028"
103 1.16 ProcId 16
103 1.16 JobStatus 1
103 1.16 Err "err/err.1.16"
103 1.16 UserLog "/home/cmsdataops/macosta/condor_log/log.1.16"
103 1.16 Out "out/out.1.16"
103 1.16 TargetType "Machine"
103 1.16 MyType "Job"
101 1.17 Job Machine
103 1.17 GlobalJobId "fermicloud510.fnal.gov#1.17#1625798028"
103 1.17 ProcId 17
103 1.17 JobStatus 1
103 1.17 Err "err/err.1.17"
103 1.17 UserLog "/home/cmsdataops/macosta/condor_log/log.1.17"
103 1.17 Out "out/out.1.17"
103 1.17 TargetType "Machine"
103 1.17 MyType "Job"
101 1.18 Job Machine
103 1.18 GlobalJobId "fermicloud510.fnal.gov#1.18#1625798028"
103 1.18 ProcId 18
103 1.18 JobStatus 1
103 1.18 Err "err/err.1.18"
103 1.18 UserLog "/home/cmsdataops/macosta/condor_log/log.1.18"
103 1.18 Out "out/out.1.18"
103 1.18 TargetType "Machine"
103 1.18 MyType "Job"
101 1.19 Job Machine
103 1.19 GlobalJobId "fermicloud510.fnal.gov#1.19#1625798028"
103 1.19 ProcId 19
103 1.19 JobStatus 1
103 1.19 Err "err/err.1.19"
103 1.19 UserLog "/home/cmsdataops/macosta/condor_log/log.1.19"
103 1.19 Out "out/out.1.19"
103 1.19 TargetType "Machine"
103 1.19 MyType "Job"
101 1.20 Job Machine
103 1.20 GlobalJobId "fermicloud510.fnal.gov#1.20#1625798028"
103 1.20 ProcId 20
103 1.20 JobStatus 1
103 1.20 Err "err/err.1.20"
103 1.20 UserLog "/home/cmsdataops/macosta/condor_log/log.1.20"
103 1.20 Out "out/out.1.20"
103 1.20 TargetType "Machine"
103 1.20 MyType "Job"
101 1.21 Job Machine
103 1.21 GlobalJobId "fermicloud510.fnal.gov#1.21#1625798028"
103 1.21 ProcId 21
103 1.21 JobStatus 1
103 1.21 Err "err/err.1.21"
103 1.21 UserLog "/home/cmsdataops/macosta/condor_log/log.1.21"
103 1.21 Out "out/out.1.21"
103 1.21 TargetType "Machine"
103 1.21 MyType "Job"
101 1.22 Job Machine
103 1.22 GlobalJobId "fermicloud510.fnal.gov#1.22#1625798028"
103 1.22 ProcId 22
103 1.22 JobStatus 1
103 1.22 Err "err/err.1.22"
103 1.22 UserLog "/home/cmsdataops/macosta/condor_log/log.1.22"
103 1.22 Out "out/out.1.22"
103 1.22 TargetType "Machine"
103 1.22 MyType "Job"
101 1.23 Job Machine
103 1.23 GlobalJobId "fermicloud510.fnal.gov#1.23#1625798028"
103 1.23 ProcId 23
103 1.23 JobStatus 1
103 1.23 Err "err/err.1.23"
103 1.23 UserLog "/home/cmsdataops/macosta/condor_log/log.1.23"
103 1.23 Out "out/out.1.23"
103 1.23 TargetType "Machine"
103 1.23 MyType "Job"
101 1.24 Job Machine
103 1.24 GlobalJobId "fermicloud510.fnal.gov#1.24#1625798028"
103 1.24 ProcId 24
103 1.24 JobStatus 1
103 1.24 Err "err/err.1.24"
103 1.24 UserLog "/home/cmsdataops/macosta/condor_log/log.1.24"
103 1.24 Out "out/out.1.24"
103 1.24 TargetType "Machine"
103 1.24 MyType "Job"
101 0.0 Job Machine
103 0.0 NextClusterNum 2
101 01.-1 Job Machine
103 01.-1 JobNotification 0
103 01.-1 WantIOProxy true
103 01.-1 Owner "cmsdataops"
103 01.-1 User "cmsdataops@fnal.gov"
103 01.-1 CommittedTime 0
103 01.-1 x509userproxy "/home/cmsdataops/macosta/x509"
103 01.-1 Err "err/err.1.0"
103 01.-1 PeriodicRemove false
103 01.-1 Out "out/out.1.0"
103 01.-1 TransferIn false
103 01.-1 StreamErr false
103 01.-1 DiskUsage_RAW 13
103 01.-1 JOB_GLIDEIN_SiteWMS_Queue "$$(GLIDEIN_SiteWMS_Queue:Unknown)"
103 01.-1 DiskUsage 15
103 01.-1 In "/dev/null"
103 01.-1 JOB_GLIDECLIENT_Name "$$(GLIDECLIENT_Name:Unknown)"
103 01.-1 WantRemoteIO true
103 01.-1 ExitBySignal false
103 01.-1 JobUniverse 5
103 01.-1 JobAdInformationAttrs "JOB_Site JOB_GLIDEIN_Entry_Name JOB_GLIDEIN_Name JOB_GLIDEIN_Factory JOB_GLIDEIN_Schedd JOB_GLIDEIN_ClusterId JOB_GLIDEIN_ProcId JOB_GLIDEIN_Site JOB_GLIDEIN_SiteWMS JOB_GLIDEIN_SiteWMS_Slot JOB_GLIDEIN_SiteWMS_JobId JOB_GLIDEIN_SiteWMS_Queue RemoveReason"
103 01.-1 JOB_GLIDEIN_Schedd "$$(GLIDEIN_Schedd:Unknown)"
103 01.-1 JOB_GLIDEIN_MaxMemMBs "$$(GLIDEIN_MaxMemMBs:Unknown)"
103 01.-1 CommittedSuspensionTime 0
103 01.-1 EncryptExecuteDirectory false
103 01.-1 CondorVersion "$CondorVersion: 9.1.1 Jun 03 2021 BuildID: 542947 PackageID: 9.1.1-0.542947 PRE-RELEASE-UWCS $"
103 01.-1 Rank 0.0
103 01.-1 CumulativeSuspensionTime 0
103 01.-1 MyType "Job"
103 01.-1 ExecutableSize 2
103 01.-1 RemoteUserCpu 0.0
103 01.-1 TransferInput "ThetaGen.sh,step1_gen.py"
103 01.-1 JOB_GLIDEIN_ToRetire "$$(GLIDEIN_ToRetire:Unknown)"
103 01.-1 TargetType "Machine"
103 01.-1 JOB_GLIDEIN_ToDie "$$(GLIDEIN_ToDie:Unknown)"
103 01.-1 x509UserProxyFQAN "/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=macostaf/CN=823429/CN=Maria Acosta Flechas,/cms/Role=NULL/Capability=NULL"
103 01.-1 CompletionDate 0
103 01.-1 RequestMemory_RAW 2048
103 01.-1 ImageSize 2
103 01.-1 x509UserProxyVOName "cms"
103 01.-1 MaxHosts 1
103 01.-1 RequestMemory 2250
103 01.-1 JOB_GLIDEIN_SiteWMS_Slot "$$(GLIDEIN_SiteWMS_Slot:Unknown)"
103 01.-1 RequestDisk 1000000
103 01.-1 MinHosts 1
103 01.-1 JOB_GLIDEIN_CMSSite "$$(GLIDEIN_CMSSite:Unknown)"
103 01.-1 TotalSubmitProcs 25
103 01.-1 CumulativeRemoteSysCpu 0.0
103 01.-1 x509userproxysubject "/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=macostaf/CN=823429/CN=Maria Acosta Flechas"
103 01.-1 StreamOut false
103 01.-1 JOB_GLIDEIN_Memory "$$(Memory:Unknown)"
103 01.-1 EnteredCurrentStatus 1625798028
103 01.-1 JobLeaseDuration 2400
103 01.-1 QDate 1625798028
103 01.-1 JOB_GLIDEIN_Name "$$(GLIDEIN_Name:Unknown)"
103 01.-1 OnExitRemove true
103 01.-1 RequestCpus 1
103 01.-1 x509UserProxyExpiration 1626228811
103 01.-1 CumulativeSlotTime 0
103 01.-1 CoreSize 0
103 01.-1 OnExitHold false
103 01.-1 JOB_GLIDEIN_Max_Walltime "$$(GLIDEIN_Max_Walltime:Unknown)"
103 01.-1 PeriodicRelease false
103 01.-1 x509UserProxyEmail "maria.acosta.flechas@cern.ch"
103 01.-1 ExitStatus 0
103 01.-1 ShouldTransferFiles "YES"
103 01.-1 JOB_GLIDEIN_ClusterId "$$(GLIDEIN_ClusterId:Unknown)"
103 01.-1 UserLog "/home/cmsdataops/macosta/condor_log/log.1.0"
103 01.-1 Requirements (TARGET.Arch == "X86_64") && (TARGET.OpSys == "LINUX") && (TARGET.Disk >= RequestDisk) && (TARGET.Memory >= RequestMemory) && (TARGET.HasFileTransfer)
103 01.-1 JOB_GLIDEIN_SiteWMS_JobId "$$(GLIDEIN_SiteWMS_JobId:Unknown)"
103 01.-1 x509UserProxyFirstFQAN "/cms/Role=NULL/Capability=NULL"
103 01.-1 WantCheckpoint false
103 01.-1 JOB_GLIDEIN_SiteWMS "$$(GLIDEIN_SiteWMS:Unknown)"
103 01.-1 accounting_group production
103 01.-1 JOB_GLIDEIN_Factory "$$(GLIDEIN_Factory:Unknown)"
103 01.-1 Cmd "/home/cmsdataops/macosta/CMSSW-mcgen-testjob.sh"
103 01.-1 JOB_GLIDEIN_Job_Max_Time "$$(GLIDEIN_Job_Max_Time:Unknown)"
103 01.-1 RequestDisk_RAW 1
103 01.-1 WhenToTransferOutput "ON_EXIT_OR_EVICT"
103 01.-1 NumJobCompletions 0
103 01.-1 Iwd "/home/cmsdataops/macosta"
103 01.-1 CumulativeRemoteUserCpu 0.0
103 01.-1 ClusterId 1
103 01.-1 use_x509userproxy true
103 01.-1 NumCkpts 0
103 01.-1 CMS_ALLOW_OVERFLOW "False"
103 01.-1 NumJobStarts 0
103 01.-1 DESIRED_Sites "T3_US_ANL"
103 01.-1 ImageSize_RAW 2
103 01.-1 RemoteWallClockTime 0.0
103 01.-1 NumCkpts_RAW 0
103 01.-1 JOB_Site "$$(GLIDEIN_Site:Unknown)"
103 01.-1 NumRestarts 0
103 01.-1 NumSystemHolds 0
103 01.-1 JOB_GLIDEIN_Site "$$(GLIDEIN_Site:Unknown)"
103 01.-1 RemoteSysCpu 0.0
103 01.-1 ExecutableSize_RAW 2
103 01.-1 LastSuspensionTime 0
103 01.-1 JOB_GLIDEIN_SEs "$$(GLIDEIN_SEs:Unknown)"
103 01.-1 TotalSuspensions 0
103 01.-1 CommittedSlotTime 0
103 01.-1 WantRemoteSyscalls false
103 01.-1 PostJobPrio2  -quantize(QDate,{ 3600 })
103 01.-1 JOB_GLIDEIN_Entry_Name "$$(GLIDEIN_Entry_Name:Unknown)"
103 01.-1 CondorPlatform "$CondorPlatform: x86_64_CentOS7 $"
103 01.-1 TransferInputSizeMB 0
103 01.-1 PeriodicHold false
103 01.-1 RootDir "/"
103 01.-1 JobPrio 9000000
103 01.-1 CurrentHosts 0
103 01.-1 Arguments ""
103 01.-1 JOB_GLIDEIN_ProcId "$$(GLIDEIN_ProcId:Unknown)"
103 01.-1 Environment ""
103 01.-1 LeaveJobInQueue true
101 0.0 Job Machine
103 0.0 NextClusterNum 3
101 01.-1 Job Machine
103 01.-1 JobNotification 0
103 01.-1 WantIOProxy true
103 01.-1 Owner "cmsdataops"
103 01.-1 User "cmsdataops@fnal.gov"
103 01.-1 CommittedTime 0
103 01.-1 x509userproxy "/home/cmsdataops/macosta/x509"
103 01.-1 Err "err/err.1.0"
103 01.-1 PeriodicRemove false
103 01.-1 Out "out/out.1.0"
103 01.-1 TransferIn false
103 01.-1 StreamErr false
103 01.-1 DiskUsage_RAW 13
103 01.-1 JOB_GLIDEIN_SiteWMS_Queue "$$(GLIDEIN_SiteWMS_Queue:Unknown)"
103 01.-1 DiskUsage 15
103 01.-1 In "/dev/null"
103 01.-1 JOB_GLIDECLIENT_Name "$$(GLIDECLIENT_Name:Unknown)"
103 01.-1 WantRemoteIO true
103 01.-1 ExitBySignal false
103 01.-1 JobUniverse 5
103 01.-1 JobAdInformationAttrs "JOB_Site JOB_GLIDEIN_Entry_Name JOB_GLIDEIN_Name JOB_GLIDEIN_Factory JOB_GLIDEIN_Schedd JOB_GLIDEIN_ClusterId JOB_GLIDEIN_ProcId JOB_GLIDEIN_Site JOB_GLIDEIN_SiteWMS JOB_GLIDEIN_SiteWMS_Slot JOB_GLIDEIN_SiteWMS_JobId JOB_GLIDEIN_SiteWMS_Queue RemoveReason"
103 01.-1 JOB_GLIDEIN_Schedd "$$(GLIDEIN_Schedd:Unknown)"
103 01.-1 JOB_GLIDEIN_MaxMemMBs "$$(GLIDEIN_MaxMemMBs:Unknown)"
103 01.-1 CommittedSuspensionTime 0
103 01.-1 EncryptExecuteDirectory false
103 01.-1 CondorVersion "$CondorVersion: 9.1.1 Jun 03 2021 BuildID: 542947 PackageID: 9.1.1-0.542947 PRE-RELEASE-UWCS $"
103 01.-1 Rank 0.0
103 01.-1 CumulativeSuspensionTime 0
103 01.-1 MyType "Job"
103 01.-1 ExecutableSize 2
103 01.-1 RemoteUserCpu 0.0
103 01.-1 TransferInput "ThetaGen.sh,step1_gen.py"
103 01.-1 JOB_GLIDEIN_ToRetire "$$(GLIDEIN_ToRetire:Unknown)"
103 01.-1 TargetType "Machine"
103 01.-1 JOB_GLIDEIN_ToDie "$$(GLIDEIN_ToDie:Unknown)"
103 01.-1 x509UserProxyFQAN "/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=macostaf/CN=823429/CN=Maria Acosta Flechas,/cms/Role=NULL/Capability=NULL"
103 01.-1 CompletionDate 0
103 01.-1 RequestMemory_RAW 2048
103 01.-1 ImageSize 2
103 01.-1 x509UserProxyVOName "cms"
103 01.-1 MaxHosts 1
103 01.-1 RequestMemory 2250
103 01.-1 JOB_GLIDEIN_SiteWMS_Slot "$$(GLIDEIN_SiteWMS_Slot:Unknown)"
103 01.-1 RequestDisk 1000000
103 01.-1 MinHosts 1
103 01.-1 JOB_GLIDEIN_CMSSite "$$(GLIDEIN_CMSSite:Unknown)"
103 01.-1 TotalSubmitProcs 25
103 01.-1 CumulativeRemoteSysCpu 0.0
103 01.-1 x509userproxysubject "/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=macostaf/CN=823429/CN=Maria Acosta Flechas"
103 01.-1 StreamOut false
103 01.-1 JOB_GLIDEIN_Memory "$$(Memory:Unknown)"
103 01.-1 EnteredCurrentStatus 1625798028
103 01.-1 JobLeaseDuration 2400
103 01.-1 QDate 1625798028
103 01.-1 JOB_GLIDEIN_Name "$$(GLIDEIN_Name:Unknown)"
103 01.-1 OnExitRemove true
103 01.-1 RequestCpus 1
103 01.-1 x509UserProxyExpiration 1626228811
103 01.-1 CumulativeSlotTime 0
103 01.-1 CoreSize 0
103 01.-1 OnExitHold false
103 01.-1 JOB_GLIDEIN_Max_Walltime "$$(GLIDEIN_Max_Walltime:Unknown)"
103 01.-1 PeriodicRelease false
103 01.-1 x509UserProxyEmail "maria.acosta.flechas@cern.ch"
103 01.-1 ExitStatus 0
103 01.-1 ShouldTransferFiles "YES"
103 01.-1 JOB_GLIDEIN_ClusterId "$$(GLIDEIN_ClusterId:Unknown)"
103 01.-1 UserLog "/home/cmsdataops/macosta/condor_log/log.1.0"
103 01.-1 Requirements (TARGET.Arch == "X86_64") && (TARGET.OpSys == "LINUX") && (TARGET.Disk >= RequestDisk) && (TARGET.Memory >= RequestMemory) && (TARGET.HasFileTransfer)
103 01.-1 JOB_GLIDEIN_SiteWMS_JobId "$$(GLIDEIN_SiteWMS_JobId:Unknown)"
103 01.-1 x509UserProxyFirstFQAN "/cms/Role=NULL/Capability=NULL"
103 01.-1 WantCheckpoint false
103 01.-1 JOB_GLIDEIN_SiteWMS "$$(GLIDEIN_SiteWMS:Unknown)"
103 01.-1 accounting_group production
103 01.-1 JOB_GLIDEIN_Factory "$$(GLIDEIN_Factory:Unknown)"
103 01.-1 Cmd "/home/cmsdataops/macosta/CMSSW-mcgen-testjob.sh"
103 01.-1 JOB_GLIDEIN_Job_Max_Time "$$(GLIDEIN_Job_Max_Time:Unknown)"
103 01.-1 RequestDisk_RAW 1
103 01.-1 WhenToTransferOutput "ON_EXIT_OR_EVICT"
103 01.-1 NumJobCompletions 0
103 01.-1 Iwd "/home/cmsdataops/macosta"
103 01.-1 CumulativeRemoteUserCpu 0.0
103 01.-1 ClusterId 1
103 01.-1 use_x509userproxy true
103 01.-1 NumCkpts 0
103 01.-1 CMS_ALLOW_OVERFLOW "False"
